"NR_ANO_ELEICAO";"CD_PAIS";"NM_PAIS";"SG_REGIAO";"NM_REGIAO";"SG_UF";"NM_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"QTD_ELEITORES";"QTD_ELEITORES_FEMININO";"QTD_ELEITORES_MASCULINO";"QTD_ELEITORES_NAOINFORMADO";"QTD_ELEITORES_MENOR16";"QTD_ELEITORES_16";"QTD_ELEITORES_17";"QTD_ELEITORES_18";"QTD_ELEITORES_19";"QTD_ELEITORES_20";"QTD_ELEITORES_21A24";"QTD_ELEITORES_25A29";"QTD_ELEITORES_30A34";"QTD_ELEITORES_35A39";"QTD_ELEITORES_40A44";"QTD_ELEITORES_45A49";"QTD_ELEITORES_50A54";"QTD_ELEITORES_55A59";"QTD_ELEITORES_60A64";"QTD_ELEITORES_65A69";"QTD_ELEITORES_70A74";"QTD_ELEITORES_75A79";"QTD_ELEITORES_80A84";"QTD_ELEITORES_85A89";"QTD_ELEITORES_90A94";"QTD_ELEITORES_95A99";"QTD_ELEITORES_MAIORIGUAL100";"QTD_ELEITORES_IDADEINVALIDO";"QTD_ELEITORES_IDADENAOSEAPLICA";"QTD_ELEITORES_IDADENAOINFORMADA";"QTD_ELEITORES_COMBIOMETRIA";"QTD_ELEITORES_SEMBIOMETRIA";"QTD_ELEITORES_DEFICIENTE";"QUANTITATIVO_NOMESOCIAL"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28070";"MONTEIRÓPOLIS";"5738";"3013";"2725";"0";"0";"67";"87";"159";"146";"165";"657";"662";"671";"644";"503";"442";"356";"314";"268";"213";"182";"115";"49";"23";"7";"3";"5";"0";"0";"0";"5726";"12";"50";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28096";"MURICI";"19166";"9977";"9189";"0";"0";"134";"248";"390";"488";"479";"2116";"2326";"2359";"2134";"1856";"1549";"1335";"1122";"944";"741";"445";"293";"133";"50";"16";"3";"4";"1";"0";"0";"19122";"44";"52";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28118";"NOVO LINO";"9458";"4680";"4778";"0";"0";"81";"138";"266";"285";"315";"1161";"1161";"1069";"997";"915";"721";"677";"470";"422";"318";"219";"131";"72";"27";"7";"1";"5";"0";"0";"0";"9438";"20";"146";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28134";"OLHO D'ÁGUA DAS FLORES";"14854";"7891";"6963";"0";"0";"130";"235";"379";"425";"419";"1572";"1690";"1664";"1590";"1423";"1145";"1105";"870";"719";"540";"443";"295";"128";"57";"14";"8";"3";"0";"0";"0";"14826";"28";"77";"1"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28150";"OLHO D'ÁGUA DO CASADO";"6834";"3460";"3374";"0";"0";"58";"126";"215";"174";"201";"844";"905";"827";"664";"612";"534";"450";"349";"289";"205";"180";"129";"51";"15";"3";"3";"0";"0";"0";"0";"6832";"2";"15";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28177";"OLHO D'ÁGUA GRANDE";"4459";"2199";"2260";"0";"0";"63";"66";"143";"120";"136";"521";"517";"517";"479";"440";"284";"288";"219";"211";"154";"126";"98";"53";"14";"7";"1";"2";"0";"0";"0";"4456";"3";"1";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28193";"OLIVENÇA";"8822";"4486";"4336";"0";"0";"79";"144";"258";"259";"254";"1071";"1055";"952";"876";"812";"680";"587";"462";"440";"329";"260";"178";"85";"26";"5";"1";"9";"0";"0";"0";"8812";"10";"9";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28215";"OURO BRANCO";"8194";"4227";"3967";"0";"0";"90";"138";"188";"192";"237";"916";"947";"883";"851";"771";"658";"577";"470";"379";"330";"275";"172";"72";"30";"8";"7";"3";"0";"0";"0";"8175";"19";"7";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28231";"PALESTINA";"4296";"2270";"2026";"0";"0";"40";"71";"155";"118";"144";"533";"479";"478";"452";"447";"325";"266";"190";"163";"131";"136";"92";"47";"21";"6";"2";"0";"0";"0";"0";"4294";"2";"15";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28258";"PALMEIRA DOS ÍNDIOS";"50181";"27322";"22859";"0";"0";"241";"546";"838";"998";"1057";"4571";"5246";"5692";"5422";"4967";"4204";"3957";"3378";"2776";"2313";"1826";"1187";"613";"233";"79";"25";"5";"7";"0";"0";"50079";"102";"116";"3"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"27022";"PARICONHA";"8282";"4215";"4067";"0";"0";"116";"166";"229";"218";"218";"931";"967";"914";"820";"730";"649";"549";"417";"352";"371";"321";"200";"85";"17";"10";"1";"1";"0";"0";"0";"8277";"5";"20";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"27006";"PARIPUEIRA";"9432";"4910";"4522";"0";"0";"56";"72";"172";"257";"280";"992";"1080";"1082";"1179";"985";"824";"645";"543";"489";"379";"219";"106";"43";"17";"12";"0";"0";"0";"0";"0";"9425";"7";"30";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28290";"PASSO DE CAMARAGIBE";"11197";"5632";"5565";"0";"0";"84";"140";"250";"279";"281";"1215";"1300";"1357";"1349";"1225";"962";"749";"613";"501";"379";"225";"150";"81";"33";"16";"6";"1";"1";"0";"0";"11193";"4";"229";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28312";"PAULO JACINTO";"6042";"3122";"2920";"0";"0";"46";"63";"130";"133";"123";"648";"652";"725";"683";"600";"468";"384";"390";"325";"263";"195";"107";"69";"20";"7";"6";"3";"2";"0";"0";"6041";"1";"69";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28339";"PENEDO";"40831";"21983";"18848";"0";"0";"94";"243";"670";"861";"925";"4156";"4539";"4978";"4577";"3987";"3234";"3115";"2717";"2178";"1636";"1152";"841";"510";"281";"104";"23";"6";"4";"0";"0";"40801";"30";"152";"3"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28355";"PIAÇABUÇU";"13059";"6844";"6215";"0";"0";"44";"121";"260";"334";"376";"1425";"1504";"1547";"1494";"1224";"1043";"888";"788";"678";"456";"336";"278";"160";"75";"21";"5";"2";"0";"0";"0";"13050";"9";"19";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28371";"PILAR";"25646";"13714";"11932";"0";"0";"171";"319";"495";"631";"618";"2523";"2774";"2940";"3111";"2700";"2117";"1886";"1585";"1335";"951";"733";"451";"173";"86";"32";"9";"6";"0";"0";"0";"25638";"8";"137";"3"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28398";"PINDOBA";"2483";"1270";"1213";"0";"0";"31";"18";"63";"64";"62";"256";"277";"277";"284";"232";"195";"192";"153";"151";"105";"44";"40";"27";"7";"4";"0";"1";"0";"0";"0";"2478";"5";"5";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28410";"PIRANHAS";"17748";"9263";"8485";"0";"0";"153";"358";"552";"561";"560";"2208";"2302";"2106";"1811";"1641";"1314";"1210";"868";"729";"580";"444";"191";"108";"35";"12";"2";"2";"1";"0";"0";"17742";"6";"42";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28452";"PORTO CALVO";"20091";"10297";"9794";"0";"0";"153";"309";"494";"562";"568";"2314";"2342";"2193";"2259";"2154";"1653";"1459";"1124";"914";"666";"487";"253";"127";"41";"15";"2";"0";"2";"0";"0";"20084";"7";"32";"1"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28479";"PORTO DE PEDRAS";"6565";"3315";"3250";"0";"0";"35";"52";"113";"147";"138";"630";"730";"859";"755";"699";"576";"510";"405";"375";"234";"148";"88";"45";"18";"6";"1";"1";"0";"0";"0";"6541";"24";"14";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28495";"PORTO REAL DO COLÉGIO";"14812";"7678";"7134";"0";"0";"93";"178";"342";"362";"386";"1638";"1810";"1711";"1582";"1394";"1151";"1041";"910";"718";"547";"446";"297";"138";"49";"12";"6";"1";"0";"0";"0";"14807";"5";"11";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28436";"POÇO DAS TRINCHEIRAS";"9794";"4888";"4906";"0";"0";"117";"159";"263";"263";"301";"1127";"1231";"1126";"927";"873";"748";"707";"587";"464";"361";"242";"174";"78";"28";"7";"7";"4";"0";"0";"0";"9773";"21";"22";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28274";"PÃO DE AÇÚCAR";"17997";"9369";"8628";"0";"0";"138";"160";"436";"499";"472";"2078";"2205";"1999";"1891";"1670";"1269";"1262";"1068";"956";"683";"543";"360";"197";"72";"32";"5";"2";"0";"0";"0";"17991";"6";"58";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28517";"QUEBRANGULO";"9795";"5037";"4758";"0";"0";"77";"143";"213";"257";"236";"1032";"1183";"1158";"1041";"980";"762";"627";"538";"497";"399";"309";"202";"87";"34";"12";"1";"6";"1";"0";"0";"9786";"9";"20";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28533";"RIO LARGO";"54500";"29058";"25442";"0";"0";"185";"522";"928";"1176";"1429";"5698";"6257";"6227";"6014";"5745";"4967";"4506";"3610";"2727";"1935";"1290";"793";"323";"124";"31";"8";"3";"2";"0";"0";"54365";"135";"246";"1"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28550";"ROTEIRO";"4998";"2502";"2496";"0";"0";"39";"60";"140";"160";"160";"584";"590";"641";"610";"534";"382";"283";"251";"215";"162";"113";"46";"21";"6";"0";"0";"1";"0";"0";"0";"4995";"3";"11";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28576";"SANTA LUZIA DO NORTE";"5783";"3063";"2720";"0";"0";"32";"64";"119";"141";"141";"609";"652";"668";"677";"675";"515";"398";"304";"277";"237";"151";"72";"39";"6";"2";"1";"3";"0";"0";"0";"5781";"2";"29";"1"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28592";"SANTANA DO IPANEMA";"30745";"16502";"14243";"0";"0";"168";"370";"671";"822";"810";"3392";"3648";"3592";"3179";"3047";"2448";"2376";"1865";"1535";"1107";"889";"519";"211";"66";"16";"6";"6";"2";"0";"0";"30727";"18";"52";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28614";"SANTANA DO MUNDAÚ";"8346";"4284";"4062";"0";"0";"42";"79";"201";"235";"244";"933";"986";"1008";"921";"807";"635";"572";"493";"435";"314";"217";"133";"58";"25";"5";"0";"1";"2";"0";"0";"8333";"13";"17";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28770";"SATUBA";"9877";"5229";"4648";"0";"0";"37";"70";"175";"219";"217";"955";"1073";"1073";"1148";"1102";"1005";"857";"652";"490";"351";"260";"116";"54";"16";"4";"1";"0";"2";"0";"0";"9866";"11";"45";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28916";"SENADOR RUI PALMEIRA";"8832";"4569";"4263";"0";"0";"106";"133";"267";"258";"324";"1164";"1077";"973";"777";"838";"636";"633";"451";"360";"297";"294";"146";"71";"23";"2";"0";"1";"1";"0";"0";"8824";"8";"18";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28630";"SÃO BRÁS";"5907";"2998";"2909";"0";"0";"54";"91";"128";"136";"138";"672";"680";"637";"623";"599";"485";"421";"349";"293";"221";"161";"135";"50";"24";"4";"2";"4";"0";"0";"0";"5905";"2";"7";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28657";"SÃO JOSÉ DA LAJE";"16688";"8674";"8014";"0";"0";"112";"266";"391";"478";"485";"1920";"1991";"1891";"1742";"1603";"1432";"1209";"980";"813";"573";"422";"235";"92";"38";"11";"3";"1";"0";"0";"0";"16667";"21";"16";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28673";"SÃO JOSÉ DA TAPERA";"20495";"10712";"9783";"0";"0";"171";"355";"626";"717";"692";"2728";"2499";"2355";"1992";"1792";"1372";"1367";"1099";"946";"686";"556";"354";"127";"45";"10";"2";"3";"1";"0";"0";"20472";"23";"51";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28690";"SÃO LUÍS DO QUITUNDE";"21863";"11113";"10750";"0";"0";"93";"283";"512";"652";"672";"2608";"2765";"2569";"2546";"2276";"1759";"1455";"1180";"1014";"693";"433";"226";"92";"25";"4";"2";"0";"4";"0";"0";"21842";"21";"69";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28711";"SÃO MIGUEL DOS CAMPOS";"38995";"20548";"18447";"0";"0";"261";"523";"790";"877";"973";"3904";"4514";"4731";"4664";"4040";"3337";"2938";"2422";"1996";"1338";"907";"508";"207";"41";"18";"3";"1";"2";"0";"0";"38943";"52";"157";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28738";"SÃO MIGUEL DOS MILAGRES";"6446";"3350";"3096";"0";"0";"20";"25";"128";"134";"136";"653";"737";"751";"798";"673";"548";"478";"372";"341";"286";"155";"121";"61";"24";"2";"0";"2";"1";"0";"0";"6442";"4";"23";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28754";"SÃO SEBASTIÃO";"24362";"12722";"11640";"0";"0";"141";"269";"585";"599";"627";"2779";"2856";"2909";"2794";"2264";"1864";"1694";"1431";"1300";"994";"657";"341";"172";"57";"23";"4";"1";"1";"0";"0";"24279";"83";"97";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28797";"TANQUE D'ARCA";"5220";"2715";"2505";"0";"0";"65";"89";"131";"98";"126";"543";"563";"596";"546";"497";"384";"351";"282";"261";"229";"172";"148";"88";"32";"12";"2";"4";"1";"0";"0";"5210";"10";"27";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28819";"TAQUARANA";"13438";"7123";"6315";"0";"0";"111";"176";"280";"325";"324";"1409";"1494";"1502";"1424";"1302";"1034";"1026";"825";"748";"651";"468";"221";"88";"23";"5";"1";"0";"1";"0";"0";"13434";"4";"25";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28932";"TEOTÔNIO VILELA";"29112";"15299";"13813";"0";"0";"220";"447";"642";"807";"877";"3337";"3307";"3398";"3284";"2815";"2383";"2005";"1643";"1441";"1075";"758";"397";"186";"61";"23";"3";"3";"0";"0";"0";"29075";"37";"116";"1"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28835";"TRAIPU";"17199";"8717";"8482";"0";"0";"181";"303";"438";"524";"485";"1837";"1945";"1902";"1781";"1564";"1289";"1246";"1044";"827";"632";"558";"367";"181";"73";"21";"0";"0";"1";"0";"0";"17160";"39";"14";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28851";"UNIÃO DOS PALMARES";"44402";"23670";"20732";"0";"0";"304";"606";"889";"1143";"1168";"4988";"5038";"5248";"4942";"4441";"3744";"3204";"2696";"2304";"1679";"1119";"569";"216";"70";"20";"5";"4";"5";"0";"0";"44373";"29";"130";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"28878";"VIÇOSA";"19635";"10479";"9156";"0";"0";"127";"229";"387";"466";"504";"2054";"2209";"2262";"2225";"1982";"1573";"1504";"1191";"1067";"770";"522";"318";"155";"59";"19";"7";"3";"2";"0";"0";"19630";"5";"47";"0"
"2018";"1";"Brasil";"NE";"Nordeste";"AL";"Alagoas";"27014";"ÁGUA BRANCA";"14879";"7660";"7219";"0";"0";"115";"222";"343";"384";"382";"1747";"1803";"1663";"1470";"1281";"1077";"1039";"870";"684";"600";"532";"367";"187";"82";"24";"4";"2";"1";"0";"0";"14875";"4";"18";"1"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2895";"ALVARÃES";"9770";"4685";"5085";"0";"0";"72";"200";"316";"312";"292";"1279";"1348";"1195";"1039";"860";"647";"501";"431";"350";"259";"195";"174";"130";"80";"49";"35";"4";"2";"0";"0";"4895";"4875";"26";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2917";"AMATURÁ";"5910";"2854";"3055";"1";"0";"119";"144";"178";"183";"201";"706";"755";"680";"575";"483";"419";"377";"255";"246";"153";"131";"120";"68";"53";"40";"14";"10";"0";"0";"0";"3153";"2757";"13";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2933";"ANAMÃ";"7452";"3511";"3941";"0";"0";"108";"178";"219";"204";"223";"925";"932";"901";"784";"656";"520";"462";"323";"262";"195";"138";"134";"119";"80";"56";"27";"6";"0";"0";"0";"5055";"2397";"7";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2038";"ANORI";"9724";"4717";"5006";"1";"0";"69";"114";"249";"261";"281";"1081";"1236";"1177";"1048";"942";"752";"607";"462";"383";"316";"241";"195";"121";"88";"54";"36";"10";"1";"0";"0";"3696";"6028";"47";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2003";"APUÍ";"10674";"4996";"5676";"2";"0";"71";"145";"206";"254";"227";"1002";"1148";"1115";"1192";"983";"941";"797";"741";"590";"460";"322";"200";"119";"91";"51";"17";"2";"0";"0";"0";"7359";"3315";"39";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2054";"ATALAIA DO NORTE";"7930";"3826";"4102";"2";"0";"76";"136";"207";"230";"239";"967";"1153";"1064";"840";"624";"587";"462";"358";"262";"191";"160";"135";"88";"74";"51";"25";"1";"0";"0";"0";"5515";"2415";"18";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2070";"AUTAZES";"25296";"12402";"12894";"0";"0";"222";"406";"676";"742";"818";"2968";"3255";"3058";"2753";"2285";"1873";"1640";"1384";"1061";"845";"554";"401";"196";"101";"33";"17";"8";"0";"0";"0";"25290";"6";"120";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2097";"BARCELOS";"10506";"4953";"5553";"0";"0";"83";"172";"253";"291";"292";"1203";"1289";"1268";"1046";"919";"776";"658";"523";"458";"405";"237";"219";"166";"134";"72";"32";"9";"1";"0";"0";"6258";"4248";"30";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2119";"BARREIRINHA";"18318";"8806";"9511";"1";"0";"90";"239";"455";"514";"533";"2065";"2350";"2242";"1934";"1643";"1318";"1103";"917";"786";"581";"440";"337";"243";"200";"175";"126";"27";"0";"0";"0";"7814";"10504";"30";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2135";"BENJAMIN CONSTANT";"20448";"10543";"9901";"4";"0";"135";"307";"400";"477";"550";"2392";"2759";"2580";"2170";"1711";"1461";"1250";"987";"821";"642";"513";"500";"339";"218";"159";"59";"17";"1";"0";"0";"13328";"7120";"82";"5"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2950";"BERURI";"11755";"5616";"6139";"0";"0";"102";"202";"296";"379";"411";"1572";"1576";"1479";"1308";"982";"792";"619";"528";"419";"331";"213";"200";"137";"99";"55";"37";"17";"1";"0";"0";"7395";"4360";"31";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2976";"BOA VISTA DO RAMOS";"10837";"5109";"5728";"0";"0";"108";"237";"350";"368";"289";"1212";"1414";"1283";"1172";"923";"713";"572";"525";"467";"296";"232";"189";"172";"124";"99";"66";"26";"0";"0";"0";"7407";"3430";"53";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2151";"BOCA DO ACRE";"20977";"10193";"10782";"2";"0";"140";"271";"436";"509";"580";"2167";"2508";"2393";"2283";"1999";"1582";"1354";"1156";"983";"704";"587";"454";"348";"235";"167";"96";"24";"1";"0";"0";"6938";"14039";"25";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2178";"BORBA";"20306";"9859";"10444";"3";"0";"53";"132";"470";"572";"540";"2470";"2612";"2509";"2229";"1835";"1392";"1204";"1061";"830";"654";"470";"394";"292";"205";"194";"123";"65";"0";"0";"0";"3233";"17073";"44";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2992";"CAAPIRANGA";"8152";"3797";"4355";"0";"0";"54";"111";"207";"249";"261";"948";"1004";"899";"864";"745";"606";"504";"393";"356";"268";"211";"140";"121";"98";"66";"40";"6";"1";"0";"0";"3931";"4221";"15";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2194";"CANUTAMA";"8375";"3947";"4428";"0";"0";"72";"154";"214";"204";"245";"989";"971";"1010";"912";"758";"574";"562";"492";"351";"271";"171";"170";"108";"73";"52";"20";"2";"0";"0";"0";"5307";"3068";"13";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2216";"CARAUARI";"19350";"9423";"9925";"2";"0";"230";"318";"535";"593";"615";"2464";"2388";"2232";"2005";"1565";"1333";"1338";"1007";"741";"570";"463";"380";"221";"172";"120";"51";"8";"1";"0";"0";"10993";"8357";"59";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2232";"CAREIRO";"21052";"10338";"10714";"0";"0";"112";"237";"415";"515";"541";"2250";"2277";"2404";"2432";"1979";"1667";"1465";"1467";"1321";"982";"528";"299";"104";"43";"13";"1";"0";"0";"0";"0";"21044";"8";"83";"1"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2046";"CAREIRO DA VÁRZEA";"15290";"7522";"7768";"0";"0";"68";"209";"345";"359";"386";"1673";"1716";"1683";"1667";"1553";"1391";"1163";"991";"787";"555";"427";"198";"89";"21";"7";"1";"0";"1";"0";"0";"15268";"22";"26";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2259";"COARI";"50320";"24515";"25804";"1";"0";"546";"999";"1430";"1439";"1522";"5995";"6429";"6131";"5598";"4738";"3445";"2786";"2295";"1921";"1520";"1093";"858";"616";"438";"337";"148";"33";"3";"0";"0";"40490";"9830";"616";"2"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2275";"CODAJÁS";"14438";"6958";"7479";"1";"0";"70";"131";"306";"336";"392";"1572";"1827";"1777";"1644";"1293";"994";"912";"758";"651";"527";"342";"318";"191";"176";"136";"64";"20";"1";"0";"0";"3480";"10958";"37";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2291";"EIRUNEPÉ";"20769";"10220";"10543";"6";"0";"104";"197";"487";"586";"589";"2376";"2559";"2425";"2367";"1834";"1379";"1382";"1066";"856";"645";"552";"470";"326";"255";"179";"98";"33";"4";"0";"0";"7195";"13574";"69";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2313";"ENVIRA";"11453";"5524";"5928";"1";"0";"85";"145";"276";"293";"339";"1233";"1357";"1214";"1292";"977";"706";"951";"646";"490";"367";"276";"245";"196";"183";"109";"47";"25";"1";"0";"0";"4517";"6936";"28";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2330";"FONTE BOA";"14879";"7181";"7698";"0";"0";"113";"220";"436";"430";"464";"1744";"1824";"1857";"1578";"1386";"1081";"847";"731";"522";"429";"335";"286";"239";"144";"116";"65";"31";"1";"0";"0";"6520";"8359";"25";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2020";"GUAJARÁ";"9532";"4593";"4937";"2";"0";"109";"170";"234";"261";"271";"965";"1030";"1079";"977";"898";"805";"652";"548";"414";"291";"240";"226";"130";"108";"72";"46";"6";"0";"0";"0";"4255";"5277";"133";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2356";"HUMAITÁ";"28568";"13973";"14592";"3";"0";"25";"131";"550";"703";"714";"3408";"3702";"3634";"3315";"2636";"2146";"1801";"1518";"1214";"1005";"733";"556";"382";"256";"89";"39";"11";"0";"0";"0";"3517";"25051";"36";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2399";"IPIXUNA";"10772";"5138";"5630";"4";"0";"129";"231";"306";"341";"338";"1267";"1301";"1264";"1158";"866";"715";"668";"580";"419";"287";"264";"236";"122";"103";"91";"68";"16";"2";"0";"0";"6467";"4305";"36";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"98353";"IRANDUBA";"30612";"15637";"14975";"0";"0";"153";"384";"649";"801";"831";"3522";"3709";"3743";"3621";"3125";"2436";"2069";"1742";"1523";"1077";"648";"366";"164";"30";"10";"9";"0";"0";"0";"0";"30607";"5";"102";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2410";"ITACOATIARA";"66385";"33474";"32911";"0";"0";"459";"1046";"1669";"1901";"1969";"7870";"8055";"7995";"7657";"6490";"5157";"4295";"3649";"3027";"2252";"1423";"855";"432";"134";"35";"11";"3";"1";"0";"0";"66367";"18";"1271";"1"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"98370";"ITAMARATI";"6789";"3164";"3622";"3";"0";"120";"139";"240";"236";"213";"851";"844";"782";"744";"579";"463";"450";"283";"218";"193";"160";"112";"52";"57";"30";"18";"5";"0";"0";"0";"4761";"2028";"60";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2437";"ITAPIRANGA";"7230";"3543";"3687";"0";"0";"72";"134";"194";"198";"193";"803";"909";"880";"800";"672";"544";"466";"389";"298";"219";"167";"119";"77";"59";"25";"10";"1";"1";"0";"0";"4017";"3213";"30";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2453";"JAPURÁ";"4455";"2063";"2391";"1";"0";"55";"91";"148";"153";"145";"584";"622";"506";"469";"341";"328";"274";"212";"168";"95";"51";"72";"39";"36";"30";"26";"8";"2";"0";"0";"2964";"1491";"17";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2470";"JURUÁ";"7136";"3354";"3780";"2";"0";"60";"105";"198";"235";"212";"862";"853";"822";"785";"579";"464";"530";"366";"261";"206";"146";"173";"105";"92";"49";"25";"7";"1";"0";"0";"3792";"3344";"14";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2496";"JUTAÍ";"12412";"6070";"6340";"2";"0";"143";"279";"383";"403";"407";"1518";"1636";"1533";"1332";"981";"836";"702";"543";"419";"374";"286";"251";"156";"117";"70";"35";"8";"0";"0";"0";"9251";"3161";"32";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2518";"LÁBREA";"24266";"11977";"12286";"3";"0";"210";"367";"540";"687";"629";"2761";"2982";"2856";"2698";"2043";"1683";"1551";"1247";"1078";"805";"640";"528";"356";"312";"185";"91";"15";"2";"0";"0";"13725";"10541";"98";"0"
"2018";"1";"Brasil";"N";"Norte";"AM";"Amazonas";"2534";"MANACAPURU";"66014";"33675";"32339";"0";"0";"445";"950";"1438";"1740";"1879";"7721";"8663";"8329";"7558";"6263";"4924";"4160";"3550";"2821";"2131";"1495";"988";"557";"252";"94";"43";"13";"0";"0";"0";"65923";"91";"162";"1"
